,,,년월,전체 결과,전체 결과,전체 결과,전체 결과,전체 결과,전체 결과,2025-01,2025-01,2025-01,2025-01,2025-01,2025-01,2025-02,2025-02,2025-02,2025-02,2025-02,2025-02,2025-03,2025-03,2025-03,2025-03,2025-03,2025-03,2025-04,2025-04,2025-04,2025-04,2025-04,2025-04,2025-05,2025-05,2025-05,2025-05,2025-05,2025-05,2026-01,2026-01,2026-01,2026-01,2026-01,2026-01,2026-02,2026-02,2026-02,2026-02,2026-02,2026-02,2026-03,2026-03,2026-03,2026-03,2026-03,2026-03,2026-04,2026-04,2026-04,2026-04,2026-04,2026-04,2026-05,2026-05,2026-05,2026-05,2026-05,2026-05
,,,,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익
,,,구조,2026-01-01,[-] 2025-01-01,"1~2기간
R001/8227,강서점,H636,아르페지오,"84,759,100",,0.0,"19,263,445",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,830,400",,0.0,"2,006,911",,0.0,"11,805,900",,0.0,"2,683,162",,0.0,"13,214,900",,0.0,"3,003,384",,0.0,"23,634,400",,0.0,"5,371,460",,0.0,"27,273,500",,0.0,"6,198,528",,0.0
R001/8227,강서점,H647,슬립앤슬립,"117,510,720","127,430,350",-7.8,"26,706,983","28,961,446",-7.8,,"16,350,300",-100.0,,"3,715,981",-100.0,,"23,630,550",-100.0,,"5,370,579",-100.0,,"22,638,620",-100.0,,"5,145,139",-100.0,,"25,303,860",-100.0,,"5,750,879",-100.0,,"39,507,020",-100.0,,"8,978,868",-100.0,"27,817,070",,0.0,"6,322,062",,0.0,"25,365,510",,0.0,"5,764,890",,0.0,"31,972,590",,0.0,"7,266,496",,0.0,"32,355,550",,0.0,"7,353,535",,0.0,,,,,,
R001/8227,강서점,H649,아임슬리핑,"53,798,010","70,739,500",-23.9,"12,226,819","16,077,163",-23.9,,"15,380,300",-100.0,,"3,495,523",-100.0,,"20,594,900",-100.0,,"4,680,658",-100.0,,"10,001,000",-100.0,,"2,272,953",-100.0,,"7,927,100",-100.0,,"1,801,616",-100.0,,"16,836,200",-100.0,,"3,826,413",-100.0,"15,001,010",,0.0,"3,409,320",,0.0,"11,228,000",,0.0,"2,551,816",,0.0,"26,961,000",,0.0,"6,127,501",,0.0,"608,000",,0.0,"138,182",,0.0,,,,,,
R001/8227,강서점,H914,케이텍,,"401,000",-100.0,,"98,427",-100.0,,"200,000",-100.0,,"49,091",-100.0,,"201,000",-100.0,,"49,336",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8227,강서점,H967,몽드블랑,,"57,396,200",-100.0,,"7,826,750",-100.0,,"16,341,300",-100.0,,"2,228,358",-100.0,,"15,422,700",-100.0,,"2,103,098",-100.0,,"14,008,800",-100.0,,"1,910,292",-100.0,,"11,623,400",-100.0,,"1,585,002",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8227,강서점,I038,랄라컬쳐클럽,"61,632,576",,0.0,"1,004,414",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,527,940",,0.0,"113,890",,0.0,"11,434,715",,0.0,"103,952",,0.0,"12,470,101",,0.0,"113,364",,0.0,"9,477,620",,0.0,"86,161",,0.0,"15,722,200",,0.0,"587,047",,0.0
R001/8227,강서점,I065,리눔아티카,"81,990,200","43,540,100",88.3,"17,888,744","9,499,654",88.3,,"9,600,100",-100.0,,"2,094,572",-100.0,,"5,655,000",-100.0,,"1,233,818",-100.0,,"7,927,000",-100.0,,"1,729,526",-100.0,,"9,906,000",-100.0,,"2,161,304",-100.0,,"10,452,000",-100.0,,"2,280,434",-100.0,"13,319,000",,0.0,"2,905,962",,0.0,"10,342,000",,0.0,"2,256,428",,0.0,"12,081,000",,0.0,"2,635,846",,0.0,"23,833,000",,0.0,"5,199,920",,0.0,"22,415,200",,0.0,"4,890,588",,0.0
R001/8227,강서점,I066,헤지스홈,"165,281,426","113,718,650",45.3,"37,563,962","25,845,146",45.3,,"20,895,050",-100.0,,"4,748,877",-100.0,,"19,990,840",-100.0,,"4,543,367",-100.0,,"22,838,960",-100.0,,"5,190,672",-100.0,,"25,277,600",-100.0,,"5,744,912",-100.0,,"24,716,200",-100.0,,"5,617,318",-100.0,"27,217,700",,0.0,"6,185,846",,0.0,"28,195,926",,0.0,"6,408,165",,0.0,"35,197,800",,0.0,"7,999,499",,0.0,"38,524,400",,0.0,"8,755,545",,0.0,"36,145,600",,0.0,"8,214,907",,0.0
R001/8227,강서점,I200,루루포헤,,"8,085,100",-100.0,,"1,212,765",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"8,085,100",-100.0,,"1,212,765",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8227,강서점,I204,금성침대,"285,742,250","291,935,800",-2.1,"49,355,477","50,425,273",-2.1,,"58,263,500",-100.0,,"10,063,696",-100.0,,"65,257,300",-100.0,,"11,271,717",-100.0,,"55,047,000",-100.0,,"9,508,115",-100.0,,"68,450,000",-100.0,,"11,823,182",-100.0,,"44,918,000",-100.0,,"7,758,563",-100.0,"26,757,000",,0.0,"4,621,662",,0.0,"62,111,000",,0.0,"10,728,262",,0.0,"55,791,750",,0.0,"9,636,757",,0.0,"79,410,000",,0.0,"13,716,273",,0.0,"61,672,500",,0.0,"10,652,523",,0.0
R001/8227,강서점,I214,하늘아이,"12,369,000",,0.0,"3,373,363",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,136,000",,0.0,"582,545",,0.0,"2,559,000",,0.0,"697,909",,0.0,"3,145,000",,0.0,"857,727",,0.0,"1,906,000",,0.0,"519,818",,0.0,"2,623,000",,0.0,"715,364",,0.0
R001/8227,강서점,I230,뭉스베,,"828,000",-100.0,,"143,018",-100.0,,"828,000",-100.0,,"143,018",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8227,강서점,I263,토치,"46,000","21,933,500",-99.8,"5,436","2,592,144",-99.8,,"14,675,500",-100.0,,"1,734,382",-100.0,,"4,302,000",-100.0,,"508,416",-100.0,,"2,216,000",-100.0,,"261,894",-100.0,,"567,000",-100.0,,"67,006",-100.0,,"173,000",-100.0,,"20,446",-100.0,,,,,,,"46,000",,0.0,"5,436",,0.0,,,,,,,,,,,,,,,,,,
R001/8227,강서점,I282,동행축제,"9,974,200",,0.0,"1,360,121",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,974,200",,0.0,"1,360,121",,0.0
R001/8227,강서점,I418,하우스웨어,,"9,250,340",-100.0,,"1,009,129",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"9,250,340",-100.0,,"1,009,129",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8227,강서점,I664,쿡셀,"3,145,400",,0.0,"543,296",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,145,400",,0.0,"543,296",,0.0
R001/8227,강서점,I727,슬코,"13,899,900",,0.0,"2,148,169",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,894,000",,0.0,"756,348",,0.0,"9,005,900",,0.0,"1,391,821",,0.0
R001/8227,강서점,I820,솜사탕자판기,"845,000",,0.0,"207,409",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000",,0.0,"73,636",,0.0,"545,000",,0.0,"133,773",,0.0
R001/8227,강서점,I829,아티코드,"30,546,900",,0.0,"2,246,797",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,025,800",,0.0,"147,332",,0.0,"3,807,700",,0.0,"289,527",,0.0,"837,100",,0.0,"60,879",,0.0,"21,302,300",,0.0,"1,549,258",,0.0,"2,574,000",,0.0,"199,801",,0.0
R001/8227,강서점,I834,한샘홈퍼니싱,"145,779,696",,0.0,"19,879,051",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,275,096",,0.0,"9,173,877",,0.0,"78,404,600",,0.0,"10,691,538",,0.0,"100,000",,0.0,"13,636",,0.0,,,,,,
R001/8227,강서점,I835,짐보리,"87,237,700","77,772,600",12.2,"11,102,980","9,898,329",12.2,,"15,215,000",-100.0,,"1,936,456",-100.0,,"20,630,000",-100.0,,"2,625,637",-100.0,,"11,028,000",-100.0,,"1,403,563",-100.0,,"11,529,000",-100.0,,"1,467,324",-100.0,,"19,370,600",-100.0,,"2,465,349",-100.0,"25,688,400",,0.0,"3,269,432",,0.0,"23,481,000",,0.0,"2,988,491",,0.0,"9,370,750",,0.0,"1,192,642",,0.0,"11,198,000",,0.0,"1,425,199",,0.0,"17,499,550",,0.0,"2,227,216",,0.0
R001/8227,강서점,T546,인까사,,"36,422,000",-100.0,,"5,959,964",-100.0,,,,,,,,,,,,,,"19,887,000",-100.0,,"3,254,237",-100.0,,"7,622,000",-100.0,,"1,247,235",-100.0,,"8,913,000",-100.0,,"1,458,492",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8227,강서점,T646,전자랜드,"931,292,842","938,118,332",-0.7,"50,839,171","51,188,797",-0.7,,"180,068,842",-100.0,,"9,821,937",-100.0,,"137,075,253",-100.0,,"7,482,812",-100.0,,"203,723,370",-100.0,,"11,121,275",-100.0,,"215,155,157",-100.0,,"11,739,371",-100.0,,"202,095,710",-100.0,,"11,023,402",-100.0,"190,661,550",,0.0,"10,418,630",,0.0,"159,337,933",,0.0,"8,702,795",,0.0,"194,511,492",,0.0,"10,615,627",,0.0,"203,586,329",,0.0,"11,106,345",,0.0,"183,195,538",,0.0,"9,995,774",,0.0
R001/8227,강서점,T810,예스24,"916,666,850","1,020,661,720",-10.2,"50,000,020","55,672,451",-10.2,,"226,891,460",-100.0,,"12,375,895",-100.0,,"212,966,030",-100.0,,"11,616,327",-100.0,,"228,739,950",-100.0,,"12,476,725",-100.0,,"164,798,180",-100.0,,"8,988,991",-100.0,,"187,266,100",-100.0,,"10,214,513",-100.0,"180,702,205",,0.0,"9,856,486",,0.0,"188,638,020",,0.0,"10,289,346",,0.0,"201,727,770",,0.0,"11,003,333",,0.0,"155,637,770",,0.0,"8,489,335",,0.0,"189,961,085",,0.0,"10,361,520",,0.0
R001/8227,강서점,#,지정되지 않음,"157,900,845","147,320,849",7.2,"138,194,915","130,842,821",5.6,,"30,180,307",-100.0,,"26,772,003",-100.0,,"28,630,215",-100.0,,"25,136,758",-100.0,,"32,523,976",-100.0,,"29,081,289",-100.0,,"26,101,871",-100.0,,"23,285,127",-100.0,,"29,884,480",-100.0,,"26,567,644",-100.0,"33,059,642",,0.0,"29,129,555",,0.0,"32,657,528",,0.0,"28,648,176",,0.0,"28,719,811",,0.0,"24,718,461",,0.0,"31,027,273",,0.0,"27,186,489",,0.0,"32,436,591",,0.0,"28,512,234",,0.0
R001/8228,충장점,결과,,"2,007,371,115","1,257,790,870",59.6,"268,568,511","169,027,137",58.9,,"264,761,573",-100.0,,"35,125,681",-100.0,,"212,080,321",-100.0,,"28,357,062",-100.0,,"217,183,515",-100.0,,"28,538,052",-100.0,,"241,940,769",-100.0,,"33,398,203",-100.0,,"321,824,692",-100.0,,"43,608,139",-100.0,"358,753,960",,0.0,"48,462,176",,0.0,"405,667,461",,0.0,"54,996,055",,0.0,"433,405,178",,0.0,"58,009,512",,0.0,"326,559,051",,0.0,"43,502,688",,0.0,"482,985,465",,0.0,"63,598,080",,0.0
R001/8228,충장점,B845,모던하우스공통(MODERN HOUSE,"622,839,880","551,527,150",12.9,"61,694,629","54,928,471",12.3,,"109,427,800",-100.0,,"10,869,036",-100.0,,"104,055,850",-100.0,,"10,244,022",-100.0,,"114,044,580",-100.0,,"11,214,304",-100.0,,"103,831,530",-100.0,,"10,401,007",-100.0,,"120,167,390",-100.0,,"12,200,102",-100.0,"111,971,050",,0.0,"11,193,735",,0.0,"111,142,100",,0.0,"10,722,822",,0.0,"126,870,240",,0.0,"12,452,008",,0.0,"112,766,020",,0.0,"11,333,811",,0.0,"160,090,470",,0.0,"15,992,253",,0.0
R001/8228,충장점,D025,새롬유통,"1,882,200","1,313,400",43.3,"427,772","298,499",43.3,,"205,600",-100.0,,"46,727",-100.0,,"216,400",-100.0,,"49,182",-100.0,,"306,400",-100.0,,"69,636",-100.0,,"288,400",-100.0,,"65,545",-100.0,,"296,600",-100.0,,"67,409",-100.0,"226,100",,0.0,"51,386",,0.0,"333,600",,0.0,"75,818",,0.0,"426,600",,0.0,"96,955",,0.0,"409,100",,0.0,"92,977",,0.0,"486,800",,0.0,"110,636",,0.0
R001/8228,충장점,E901,블럭버스,"35,440,800","39,181,900",-9.5,"5,058,350","5,592,315",-9.5,,"9,431,900",-100.0,,"1,346,185",-100.0,,"7,609,300",-100.0,,"1,086,051",-100.0,,"8,762,000",-100.0,,"1,250,574",-100.0,,"5,875,900",-100.0,,"838,650",-100.0,,"7,502,800",-100.0,,"1,070,855",-100.0,"7,061,400",,0.0,"1,007,848",,0.0,"7,525,000",,0.0,"1,074,018",,0.0,"6,811,500",,0.0,"972,183",,0.0,"5,144,400",,0.0,"734,245",,0.0,"8,898,500",,0.0,"1,270,056",,0.0
R001/8228,충장점,H613,레노마홈,"174,287,390","172,354,150",1.1,"19,013,175","18,802,268",1.1,,"27,696,550",-100.0,,"3,021,441",-100.0,,"29,055,120",-100.0,,"3,169,649",-100.0,,"35,921,940",-100.0,,"3,918,756",-100.0,,"38,664,390",-100.0,,"4,217,932",-100.0,,"41,016,150",-100.0,,"4,474,490",-100.0,"26,690,170",,0.0,"2,911,655",,0.0,"37,512,250",,0.0,"4,092,243",,0.0,"37,695,180",,0.0,"4,112,204",,0.0,"27,768,220",,0.0,"3,029,266",,0.0,"44,621,570",,0.0,"4,867,807",,0.0
R001/8228,충장점,H809,충전돼지,"96,222","111,348",-13.6,"34,990","40,490",-13.6,,,,,,,,"31,617",-100.0,,"11,497",-100.0,,"32,992",-100.0,,"11,997",-100.0,,"12,372",-100.0,,"4,499",-100.0,,"34,367",-100.0,,"12,497",-100.0,"61,857",,0.0,"22,494",,0.0,"15,120",,0.0,"5,498",,0.0,"19,245",,0.0,"6,998",,0.0,,,,,,,,,,,,
R001/8228,충장점,H833,헬로포토,,"3,335,000",-100.0,,"394,137",-100.0,,"725,000",-100.0,,"85,682",-100.0,,"746,000",-100.0,,"88,164",-100.0,,"783,000",-100.0,,"92,536",-100.0,,"845,000",-100.0,,"99,864",-100.0,,"236,000",-100.0,,"27,891",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8228,충장점,H911,타카플레이,"77,673,700","448,000","17,237.9","10,591,868","61,091","17,237.9",,,,,,,,,,,,,,,,,,,,,,,,,,"448,000",-100.0,,"61,091",-100.0,"15,618,100",,0.0,"2,129,739",,0.0,"14,831,000",,0.0,"2,022,411",,0.0,"14,854,700",,0.0,"2,025,639",,0.0,"11,785,100",,0.0,"1,607,061",,0.0,"20,584,800",,0.0,"2,807,018",,0.0
R001/8228,충장점,I197,한국오토엠,"73,216,000","22,539,000",224.8,"14,643,200","4,507,800",224.8,,,,,,,,,,,,,,,,,,,,"9,022,000",-100.0,,"1,804,400",-100.0,,"13,517,000",-100.0,,"2,703,400",-100.0,"16,943,000",,0.0,"3,388,600",,0.0,"15,136,000",,0.0,"3,027,200",,0.0,"16,352,000",,0.0,"3,270,400",,0.0,"9,391,000",,0.0,"1,878,200",,0.0,"15,394,000",,0.0,"3,078,800",,0.0
R001/8228,충장점,I284,오락노리,"42,393,700",,0.0,"5,780,957",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,358,600",,0.0,"1,003,445",,0.0,"8,734,600",,0.0,"1,191,082",,0.0,"10,257,000",,0.0,"1,398,680",,0.0,"6,562,800",,0.0,"894,928",,0.0,"9,480,700",,0.0,"1,292,822",,0.0
R001/8228,충장점,T444,씨지브이(CGV),"883,201,871","374,105,072",136.1,"120,436,618","51,014,325",136.1,,"96,307,695",-100.0,,"13,132,865",-100.0,,"55,215,883",-100.0,,"7,529,437",-100.0,,"37,176,366",-100.0,,"5,069,505",-100.0,,"66,940,637",-100.0,,"9,128,269",-100.0,,"118,464,491",-100.0,,"16,154,249",-100.0,"152,270,614",,0.0,"20,764,172",,0.0,"194,586,101",,0.0,"26,534,468",,0.0,"201,275,540",,0.0,"27,446,660",,0.0,"135,194,069",,0.0,"18,435,557",,0.0,"199,875,547",,0.0,"27,255,761",,0.0
R001/8228,충장점,T699,알로안경점,"58,543,200","50,620,800",15.7,"11,708,640","10,124,160",15.7,,"9,493,800",-100.0,,"1,898,760",-100.0,,"7,151,000",-100.0,,"1,430,200",-100.0,,"11,262,000",-100.0,,"2,252,400",-100.0,,"9,983,000",-100.0,,"1,996,600",-100.0,,"12,731,000",-100.0,,"2,546,200",-100.0,"8,943,000",,0.0,"1,788,600",,0.0,"9,605,200",,0.0,"1,921,040",,0.0,"13,175,000",,0.0,"2,635,000",,0.0,"11,325,000",,0.0,"2,265,000",,0.0,"15,495,000",,0.0,"3,099,000",,0.0
R001/8228,충장점,T722,로하스테크,"4,421,000","9,103,400",-51.4,"1,205,728","2,482,746",-51.4,,"2,057,700",-100.0,,"561,191",-100.0,,"2,016,500",-100.0,,"549,955",-100.0,,"2,033,200",-100.0,,"554,509",-100.0,,"1,472,000",-100.0,,"401,455",-100.0,,"1,524,000",-100.0,,"415,636",-100.0,"903,000",,0.0,"246,273",,0.0,"718,000",,0.0,"195,818",,0.0,"1,076,000",,0.0,"293,455",,0.0,"571,000",,0.0,"155,727",,0.0,"1,153,000",,0.0,"314,455",,0.0
R001/8228,충장점,#,지정되지 않음,"33,375,152","33,151,650",0.7,"17,972,584","20,780,835",-13.5,,"9,415,528",-100.0,,"4,163,794",-100.0,,"5,982,651",-100.0,,"4,198,905",-100.0,,"6,861,037",-100.0,,"4,103,835",-100.0,,"5,005,540",-100.0,,"4,439,982",-100.0,,"5,886,894",-100.0,,"3,874,319",-100.0,"10,707,069",,0.0,"3,954,229",,0.0,"5,528,490",,0.0,"4,133,637",,0.0,"4,592,173",,0.0,"3,299,330",,0.0,"5,642,342",,0.0,"3,075,916",,0.0,"6,905,078",,0.0,"3,509,472",,0.0
R001/8229,부산대점,결과,,"2,591,824,570","2,556,175,519",1.4,"266,298,377","273,959,158",-2.8,,"541,326,801",-100.0,,"57,732,801",-100.0,,"503,120,203",-100.0,,"53,337,616",-100.0,,"617,859,813",-100.0,,"65,206,402",-100.0,,"394,594,022",-100.0,,"43,652,630",-100.0,,"499,274,680",-100.0,,"54,029,709",-100.0,"485,795,790",,0.0,"50,840,089",,0.0,"520,518,410",,0.0,"53,382,569",,0.0,"626,273,301",,0.0,"62,749,334",,0.0,"407,963,148",,0.0,"43,407,276",,0.0,"551,273,921",,0.0,"55,919,109",,0.0
R001/8229,부산대점,B845,모던하우스공통(MODERN HOUSE,"1,373,172,260","1,183,620,480",16.0,"128,647,536","110,841,880",16.1,,"241,725,120",-100.0,,"22,636,287",-100.0,,"226,902,970",-100.0,,"21,249,590",-100.0,,"282,949,760",-100.0,,"26,495,239",-100.0,,"183,349,220",-100.0,,"17,168,571",-100.0,,"248,693,410",-100.0,,"23,292,193",-100.0,"240,774,420",,0.0,"22,555,610",,0.0,"268,317,240",,0.0,"25,134,080",,0.0,"325,079,290",,0.0,"30,456,504",,0.0,"221,521,770",,0.0,"20,752,189",,0.0,"317,479,540",,0.0,"29,749,153",,0.0
R001/8229,부산대점,C715,버터,"122,559,920","138,505,380",-11.5,"9,247,697","10,450,862",-11.5,,"30,884,310",-100.0,,"2,330,355",-100.0,,"26,794,260",-100.0,,"2,021,754",-100.0,,"29,950,380",-100.0,,"2,259,897",-100.0,,"21,968,990",-100.0,,"1,657,660",-100.0,,"28,907,440",-100.0,,"2,181,196",-100.0,"24,512,390",,0.0,"1,849,570",,0.0,"22,260,400",,0.0,"1,679,642",,0.0,"26,913,010",,0.0,"2,030,711",,0.0,"19,548,940",,0.0,"1,475,058",,0.0,"29,325,180",,0.0,"2,212,716",,0.0
R001/8229,부산대점,E390,미디어캡슐,"10,090,000","13,018,000",-22.5,"1,834,545","2,366,909",-22.5,,"2,621,000",-100.0,,"476,545",-100.0,,,,,,,,"5,228,000",-100.0,,"950,546",-100.0,,"2,534,000",-100.0,,"460,727",-100.0,,"2,635,000",-100.0,,"479,091",-100.0,"2,502,000",,0.0,"454,909",,0.0,,,,,,,"3,505,500",,0.0,"637,363",,0.0,"952,500",,0.0,"173,182",,0.0,"3,130,000",,0.0,"569,091",,0.0
R001/8229,부산대점,H499,락앤락,"102,783,250","155,631,800",-34.0,"14,015,902","21,222,518",-34.0,,"37,015,010",-100.0,,"5,047,502",-100.0,,"32,589,630",-100.0,,"4,444,037",-100.0,,"36,487,550",-100.0,,"4,975,572",-100.0,,"23,658,730",-100.0,,"3,226,194",-100.0,,"25,880,880",-100.0,,"3,529,213",-100.0,"19,360,960",,0.0,"2,640,135",,0.0,"19,127,440",,0.0,"2,608,291",,0.0,"28,921,440",,0.0,"3,943,834",,0.0,"18,144,660",,0.0,"2,474,269",,0.0,"17,228,750",,0.0,"2,349,373",,0.0
R001/8229,부산대점,H575,빈센치오,,"46,255,200",-100.0,,"10,512,544",-100.0,,"10,188,200",-100.0,,"2,315,499",-100.0,,"8,271,000",-100.0,,"1,879,773",-100.0,,"8,800,500",-100.0,,"2,000,112",-100.0,,"7,932,000",-100.0,,"1,802,728",-100.0,,"11,063,500",-100.0,,"2,514,432",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8229,부산대점,H625,알리페즈,"10,282,500",,0.0,"1,402,161",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,371,500",,0.0,"732,478",,0.0,"4,911,000",,0.0,"669,683",,0.0,,,,,,,,,,,,,,,,,,
R001/8229,부산대점,H833,헬로포토,,"3,005,000",-100.0,,"355,136",-100.0,,"1,295,000",-100.0,,"153,045",-100.0,,"1,624,000",-100.0,,"191,927",-100.0,,"86,000",-100.0,,"10,164",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8229,부산대점,H911,타카플레이,"57,614,200","33,809,800",70.4,"6,808,950","3,995,690",70.4,,"7,860,100",-100.0,,"928,920",-100.0,,"6,209,200",-100.0,,"733,810",-100.0,,"7,736,000",-100.0,,"914,252",-100.0,,"5,353,500",-100.0,,"632,684",-100.0,,"6,651,000",-100.0,,"786,024",-100.0,"10,219,000",,0.0,"1,207,696",,0.0,"12,302,000",,0.0,"1,453,870",,0.0,"12,241,500",,0.0,"1,446,728",,0.0,"8,433,200",,0.0,"996,654",,0.0,"14,418,500",,0.0,"1,704,002",,0.0
R001/8229,부산대점,H915,다원레져,"4,775,000","5,050,000",-5.4,"949,908","1,016,410",-6.5,,"690,000",-100.0,,"140,297",-100.0,,,,,,,,"2,453,000",-100.0,,"491,863",-100.0,,"747,000",-100.0,,"149,750",-100.0,,"1,160,000",-100.0,,"234,500",-100.0,"899,000",,0.0,"180,136",,0.0,"755,000",,0.0,"150,681",,0.0,"1,309,000",,0.0,"265,000",,0.0,"746,000",,0.0,"145,636",,0.0,"1,066,000",,0.0,"208,455",,0.0
R001/8229,부산대점,I050,포트메리온,"9,091,240",,0.0,"1,074,418",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,665,760",,0.0,"669,588",,0.0,"3,425,480",,0.0,"404,830",,0.0,,,,,,,,,,,,,,,,,,
R001/8229,부산대점,I220,편안공간,"15,105,000","2,869,000",426.5,"3,633,281","681,862",432.8,,,,,,,,,,,,,,,,,,,,"650,000",-100.0,,"153,981",-100.0,,"2,219,000",-100.0,,"527,881",-100.0,"2,367,500",,0.0,"558,796",,0.0,,,,,,,"6,493,500",,0.0,"1,540,522",,0.0,"2,936,000",,0.0,"718,145",,0.0,"3,308,000",,0.0,"815,818",,0.0
R001/8229,부산대점,I230,뭉스베,,"2,671,000",-100.0,,"412,791",-100.0,,"120,000",-100.0,,"18,546",-100.0,,"622,000",-100.0,,"96,127",-100.0,,"827,000",-100.0,,"127,809",-100.0,,"434,000",-100.0,,"67,073",-100.0,,"668,000",-100.0,,"103,236",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8229,부산대점,I284,오락노리,"6,856,100","9,278,000",-26.1,"1,184,235","1,602,563",-26.1,,"1,678,500",-100.0,,"289,923",-100.0,,,,,,,,"4,238,400",-100.0,,"732,087",-100.0,,"1,603,500",-100.0,,"276,968",-100.0,,"1,757,600",-100.0,,"303,585",-100.0,"990,800",,0.0,"171,138",,0.0,,,,,,,"2,938,000",,0.0,"507,472",,0.0,"1,500,700",,0.0,"259,212",,0.0,"1,426,600",,0.0,"246,413",,0.0
R001/8229,부산대점,I887,영풍문고,"854,475,680","930,762,640",-8.2,"75,351,291","81,708,139",-7.8,,"200,920,340",-100.0,,"17,653,379",-100.0,,"193,755,580",-100.0,,"16,958,045",-100.0,,"232,766,680",-100.0,,"20,491,129",-100.0,,"140,036,060",-100.0,,"12,304,298",-100.0,,"163,283,980",-100.0,,"14,301,288",-100.0,"167,488,850",,0.0,"14,765,257",,0.0,"183,755,210",,0.0,"16,202,970",,0.0,"215,403,230",,0.0,"19,044,983",,0.0,"128,499,320",,0.0,"11,326,224",,0.0,"159,329,070",,0.0,"14,011,857",,0.0
R001/8229,부산대점,#,지정되지 않음,"25,019,420","31,699,219",-21.1,"22,148,453","28,791,854",-23.1,,"6,329,221",-100.0,,"5,742,503",-100.0,,"6,351,563",-100.0,,"5,762,553",-100.0,,"6,336,543",-100.0,,"5,757,732",-100.0,,"6,327,022",-100.0,,"5,751,996",-100.0,,"6,354,870",-100.0,,"5,777,070",-100.0,"5,643,610",,0.0,"5,054,776",,0.0,"5,664,640",,0.0,"5,078,522",,0.0,"3,468,831",,0.0,"2,876,217",,0.0,"5,680,058",,0.0,"5,086,707",,0.0,"4,562,281",,0.0,"4,052,231",,0.0
R001/8230,전주점,결과,,"1,651,012,517","1,637,529,646",0.8,"139,066,971","139,792,029",-0.5,,"374,110,004",-100.0,,"28,879,745",-100.0,,"367,828,306",-100.0,,"28,430,899",-100.0,,"357,787,953",-100.0,,"27,326,566",-100.0,,"241,258,793",-100.0,,"29,375,840",-100.0,,"296,544,590",-100.0,,"25,778,979",-100.0,"341,789,194",,0.0,"26,328,906",,0.0,"373,736,132",,0.0,"28,751,099",,0.0,"340,947,567",,0.0,"26,450,735",,0.0,"260,349,092",,0.0,"28,832,942",,0.0,"334,190,532",,0.0,"28,703,289",,0.0
